no,image,situs,poktan,desa,bast,total,tanggal,ongkir
992,1450/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/114013/empty,Juma Sosial,Lau Simomo,5900000,6620000,09-11-2023,720000
993,1451/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/114014/empty,Juma Kesain Mbelang,Lau Simomo,5900000,6620000,09-11-2023,720000
994,1452/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/114015/empty,Sangap Encari,Kandibata,4425000,4965000,09-11-2023,540000
995,1453/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/114016/empty,Juma Tengah,Kandibata,4425000,4965000,09-11-2023,540000
996,1454/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/114017/empty,Juma Saringgetep,Kandibata,4425000,4965000,09-11-2023,540000
997,1455/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/114018/empty,Juma Binara,Kandibata,4425000,4965000,09-11-2023,540000
998,1456/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/114019/empty,Juma Begayo,Kandibata,4425000,4965000,09-11-2023,540000
999,1457/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/114020/empty,Juma Tambak,Kandibata,4425000,4965000,09-11-2023,540000
1000,1458/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/114021/empty,Juma Tungkup,Kandibata,2950000,3310000,09-11-2023,360000
1001,1459/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/114022/empty,Juma Tenembuk,Kandibata,2950000,3310000,09-11-2023,360000
1002,1460/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/114023/empty,Juma Eluk,Kandibata,2950000,3310000,09-11-2023,360000
1003,1461/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/114024/empty,Rumah Selat,Kandibata,4425000,4965000,09-11-2023,540000
1004,1462/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/114025/empty,Pola Munte,Kandibata,2950000,3310000,09-11-2023,360000
1005,1463/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/114026/empty,Sada Nioga,Kandibata,2950000,3310000,09-11-2023,360000
1006,1464/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/114027/empty,Lau Sianak,Kandibata,2950000,3310000,09-11-2023,360000
1007,1465/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/114028/empty,Rudang Tani,Kandibata,2950000,3310000,09-11-2023,360000
1008,1466/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/114029/empty,Buluh Duri,Kandibata,2950000,3310000,09-11-2023,360000
1009,1467/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/114030/empty,Kerangen Kutajulu,Kandibata,4425000,4965000,09-11-2023,540000
1010,1468/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/114031/empty,Rembang Tengah,Kandibata,4425000,4965000,09-11-2023,540000
1011,1469/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/114032/empty,Tangan baju,Samura,7375000,8275000,09-11-2023,900000
1012,1470/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/114033/empty,Juma Deleng,Kem Kem,2950000,3310000,08-11-2023,360000
1013,1471/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/114034/empty,Juma Kendit,Kem Kem,2950000,3310000,08-11-2023,360000
1014,1472/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/114035/empty,Kerangen Telu-telu,Kem Kem,2950000,3310000,08-11-2023,360000
1015,1473/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/114036/empty,Kemiri,Kem Kem,2950000,3310000,08-11-2023,360000
1016,1474/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/114037/empty,Tongkoh,Kem Kem,2950000,3310000,08-11-2023,360000
1017,1475/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/114038/empty,Buah Leweh,Perbesi,1770000,1986000,08-11-2023,216000
1018,1476/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/114039/empty,Dalan Kuda,Perbesi,1770000,1986000,08-11-2023,216000
1019,1477/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/114040/empty,Uruk Kenas,Perbesi,1770000,1986000,08-11-2023,216000
1020,1478/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/114041/empty,Uruk Jawi,Perbesi,1770000,1986000,08-11-2023,216000
1021,1479/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/114042/empty,Kuta Jahe,Perbesi,1770000,1986000,08-11-2023,216000
1022,1480/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/114043/empty,Tangger,Perbesi,1770000,1986000,08-11-2023,216000
1023,1481/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/114044/empty,Napa,Perbesi,1770000,1986000,08-11-2023,216000
1024,1482/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/114045/empty,Buloh Duri,Perbesi,1770000,1986000,08-11-2023,216000
1025,1483/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/114046/empty,Paya Sulangat,Perbesi,1770000,1986000,08-11-2023,216000
1026,1484/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/114047/empty,Mondul,Perbesi,1770000,1986000,08-11-2023,216000
1027,1485/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/114048/empty,Mbuah Page,Kuta Bangun,7375000,8275000,08-11-2023,900000
1028,1486/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/114049/empty,Pancur Timah,Simolap,7375000,8275000,08-11-2023,900000
1029,1487/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/114050/empty,Paya Mbelang,Kuta Buara,7670000,8606000,08-11-2023,936000
1030,1488/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/114051/empty,Paya Tereb,Suka Julu,14750000,16550000,08-11-2023,1800000
1031,1489/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/114052/empty,Kuta Mbaru Punti I,Kutambaru Punti,8850000,9930000,08-11-2023,1080000
1032,1490/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/114053/empty,Lau Tambak,Batumamak,11800000,13240000,08-11-2023,1440000
1033,1491/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/114054/empty,Lau Kami,Limang,7375000,8275000,08-11-2023,900000
1034,1492/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/114055/empty,Kerenda,Limang,7375000,8275000,08-11-2023,900000
1035,1493/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/114056/empty,Kuta Jahe,Limang,7375000,8275000,08-11-2023,900000
1036,1494/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/114057/empty,Kuta Gerat Simalem,Kuta Gerat,5900000,6620000,08-11-2023,720000
1037,1495/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/114058/empty,Lau Tepian Simalem,Kuta Gerat,5900000,6620000,08-11-2023,720000
1038,1496/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/114059/empty,Paya Jering,Kuta Gerat,5900000,6620000,08-11-2023,720000
1039,1497/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/114060/empty,Tongkeh Mbiring,Kuta Gerat,5900000,6620000,08-11-2023,720000
1040,1498/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/114061/empty,Uruk Pacinta,Kuta Gerat,5900000,6620000,08-11-2023,720000
1041,1499/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/114062/empty,Paya Ingul,Bunga Baru,17700000,19860000,08-11-2023,2160000
1042,1500/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/114063/empty,Juma Buluh,Kuala,15045000,16881000,08-11-2023,1836000
1043,1501/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/114064/empty,Batu Gale,Gunung,16225000,18205000,08-11-2023,1980000
