no,no_bam,situs,poktan,desa
691,691/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105611/empty,Juma Deleng,Kutabuluh Gugung
692,692/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105612/empty,Juma Pulo,Kutabuluh Gugung
693,693/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105613/empty,Lepar,Bintang Meriah
694,694/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105614/empty,Simokul-Okul,Bintang Meriah
695,695/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105615/empty,Bulan Gugong,Bintang Meriah
696,696/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105617/empty,Lau Perenden,Bintang Meriah
697,697/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105618/empty,Kendit Kenjahe,Bintang Meriah
698,698/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105619/empty,Lau Batu,Bintang Meriah
699,699/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105620/empty,Nagor,Bintang Meriah
700,700/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105621/empty,Pola Ketik,Bintang Meriah
701,701/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105622/empty,Uruk Ndoholi,Bintang Meriah
702,702/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105623/empty,Uruk Tekang,Bintang Meriah
703,703/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105625/empty,Bagerih,Bintang Meriah
704,704/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105626/empty,Juma Jering,Kutabuluh
705,705/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105627/empty,Sembara Berneh,Kutabuluh
706,706/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105628/empty,Sampaharu,Kutabuluh
707,707/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105629/empty,Rusip,Kutabuluh
708,708/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105630/empty,Kacudan,Kutabuluh
709,709/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105632/empty,Saringgemit,Kutabuluh
710,710/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105633/empty,Pancor Damak,Kutabuluh
711,711/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105634/empty,Juma Tinjo,Kutabuluh
712,712/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105635/empty,Sumbah Lau Beski,Kutabuluh
713,713/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105636/empty,Kedatun,Kutabuluh
714,714/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105637/empty,Lau Pudan,Kutabuluh
715,715/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105639/empty,Kuta Pinang,Kutabuluh
716,716/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105640/empty,Pejerango Lau Ngeli,Kutabuluh
717,717/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105641/empty,Sumbah Gugung,Kutabuluh
718,718/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105642/empty,Nisipi,Kutabuluh
719,719/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105643/empty,Sumbah Berneh,Kutabuluh
720,720/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105644/empty,Sembara Gugung,Kutabuluh
721,721/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105645/empty,Pola Singa,Kutabuluh
722,722/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105647/empty,Uruk Pacinta,Gunung Meriah
723,723/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105648/empty,Urok Tonggal,Gunung Meriah
724,724/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105649/empty,Banjar Mbelang,Gunung Meriah
725,725/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105650/empty,Paya Nderket,Gunung Meriah
726,726/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105651/empty,Juma Deleng,Gunung Meriah
727,727/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105652/empty,Beturah,Buah Raya
728,728/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105653/empty,Kuta Tualah,Buah Raya
729,729/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105655/empty,Sinalsal,Buah Raya
730,730/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105656/empty,Ersam,Buah Raya
731,731/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105657/empty,Simulgap,Buah Raya
732,732/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105658/empty,Rimo Kayu,Buah Raya
733,733/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105659/empty,Lau Gerogoh,Pola Tebu
734,734/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105660/empty,Pande Bayang,Pola Tebu
735,735/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105662/empty,Lau Angkat,Pola Tebu
736,736/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105663/empty,Rumah Kuta,Pola Tebu
737,737/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105664/empty,Rambah Ingul,Pola Tebu
738,738/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105665/empty,Rambah Galoh,Pola Tebu
739,739/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105666/empty,Juma Baling-baling,Kuta Male
740,740/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105667/empty,Juma Lau Ngalam,Kuta Male
741,741/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105669/empty,Juma Lau Riman,Kuta Male
742,742/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105670/empty,Juma Paya Gugung,Kuta Male
743,743/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105671/empty,Lau Butar,Kuta Male
744,744/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105672/empty,Pacike,Kuta Male
745,745/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105673/empty,Jumpa Rejeki,Suka
746,746/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105674/empty,Paya Paku,Suka
747,747/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105676/empty,Rumah Pengulun,Suka
748,748/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105677/empty,Sangap Encari,Suka
749,749/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105678/empty,Bina Usaha,Suka
750,750/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105679/empty,Tunas Jadi Batang,Suka
751,751/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105680/empty,Andiko Ulina,Suka
752,752/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105681/empty,Ajar Bancina,Suka
753,753/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105683/empty,Rudang Mayang,Suka
754,754/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105684/empty,Harapan Jaya,Suka
755,755/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105685/empty,Aglonema,Suka
756,756/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105686/empty,Bunga Jadi Buah,Suka
757,757/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105687/empty,Seh Jilena,Suka
758,758/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105688/empty,Maju Bersama,Suka Mbayak
759,759/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105690/empty,Mandiri Sejahtera,Suka Mbayak
760,760/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105691/empty,Rumah Pilihen Simalem,Suka Mbayak
761,761/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105692/empty,Maju Bersama Abadi,Suka Mbayak
762,762/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105693/empty,Ersinalsal,Suka Mbayak
763,763/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105694/empty,Sinergi Fajar Harapan,Suka Mbayak
764,764/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105695/empty,Lit Malemna,Suka Mbayak
765,765/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105696/empty,Srikandi,Suka Mbayak
766,766/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105697/empty,Maju Bersama Sejati,Suka Mbayak
767,767/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105699/empty,Juma Sempulen Angin,Suka Sipilihen
768,768/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105700/empty,Karya Bersama,Suka Sipilihen
769,769/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105701/empty,Silindung Bulan Jabu Nderket,Suka Sipilihen
770,770/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105702/empty,Simulih Karaben,Suka Sipilihen
771,771/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105703/empty,Bina Tani,Suka Sipilihen
772,772/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105704/empty,Mbuah Page,Suka Sipilihen
773,773/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105705/empty,Mawar,Lambar
774,774/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105707/empty,Melati,Lambar
775,775/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105708/empty,Juma Luning,Bunuraya
776,776/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105709/empty,Sepopo,Bunuraya
777,777/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105710/empty,Radu Namaken Kekelengen,Bunuraya
778,778/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105711/empty,Arih Ersada,Bunuraya
779,779/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105712/empty,Juma Kenjahe,Bunuraya
780,780/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105713/empty,Maju Bersama,Bunuraya
781,781/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105714/empty,Sada Perarih,Bunuraya
782,782/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105715/empty,Goxen,Bunuraya
783,783/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105716/empty,Em'Praninta,Bunuraya
784,784/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105717/empty,Mejuah-juah,Bunuraya
785,785/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105718/empty,Sempakata,Bunuraya
786,786/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105719/empty,Rumah Rih,Bunuraya
787,787/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105720/empty,Sierduhum,Bunuraya
788,788/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105721/empty,Sada Nioga,Bunuraya
789,789/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105722/empty,Sumber Jaya,Mulawari
790,790/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105723/empty,Gotong Royong,Mulawari
791,791/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105724/empty,Ula Rayung,Mulawari
792,792/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105725/empty,Maju Bersama,Mulawari
793,793/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105726/empty,Mitra Karya Bersama,Mulawari
794,794/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105727/empty,Erguna,Mulawari
795,795/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105728/empty,Arih Ersada,Tigapanah
796,796/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105730/empty,Harapan Jaya,Tigapanah
797,797/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105731/empty,Sempakata,Tigapanah
798,798/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105732/empty,Dame Tani,Tigapanah
799,799/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105733/empty,Harapan Tani,Tigapanah
800,800/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105734/empty,Kata Ersada,Tigapanah
801,801/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105735/empty,Rejekinta,Tigapanah
802,802/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105736/empty,Jore Tani,Tigapanah
803,803/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105738/empty,Hidup Baru,Tigapanah
804,804/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105739/empty,Sepenggejapen,Tigapanah
805,805/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105740/empty,Juma Baris II,Leparsamura
806,806/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105741/empty,Juma Serningen,Leparsamura
807,807/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105742/empty,Juma Gerat,Leparsamura
808,808/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105743/empty,Juma Tumande,Leparsamura
809,809/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105745/empty,Dalan Lau Simomo,Singa
810,810/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105746/empty,Singa Jaya,Singa
811,811/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105747/empty,Guna Tani,Singa
812,812/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105748/empty,Arih Ersada,Singa
813,813/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105749/empty,Beras Pati,Singa
814,814/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105750/empty,Biak Kuliki,Singa
815,815/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105751/empty,WT Gunanta Ras,Singa
816,816/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105753/empty,Lau Piga,Singa
817,817/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105754/empty,Marsima,Singa
818,818/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105755/empty,Juma Kenjahe,Singa
819,819/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105756/empty,Wanita Tani,Salit
820,820/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105757/empty,Sangap Encari,Salit
821,821/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105758/empty,Pelangi,Salit
822,822/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105760/empty,Arih Ersada,Salit
823,823/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105761/empty,Merga Silima,Salit
824,824/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105762/empty,Ora Et Labora,Salit
825,825/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105763/empty,Mari Ras Seha,Salit
826,826/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105764/empty,Juma Salit,Salit
827,827/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105765/empty,Sada Arihta,Sukadame
828,828/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105767/empty,Srikandi,Sukadame
829,829/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105768/empty,Buah Meramis,Sukadame
830,830/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105769/empty,Sada Nioga,Sukadame
831,831/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105770/empty,Teman Meriah,Sukadame
832,832/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105771/empty,Bunga Encole,Sukadame
833,833/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105772/empty,Lau Ngelbuh,Kutambelin
834,834/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105774/empty,Biak Kuliki,Kutambelin
835,835/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105775/empty,Ajikinayan,Kutambelin
836,836/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105776/empty,Juma Kenjahe,Kutambelin
837,837/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105777/empty,Sendalanen,Kutambelin
838,838/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105778/empty,Tambusen,Kutambelin
839,839/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105779/empty,Ujung Suka,Kutambelin
840,840/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105780/empty,Juma Paya,Kutambelin
841,841/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105781/empty,Arih Ersada,Perbaji
842,842/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105782/empty,Ulih Sabar,Perbaji
843,843/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105783/empty,Sabah Berneh,Perbaji
844,844/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105784/empty,Ulih Latih,Perbaji
845,845/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105786/empty,Terpadu,Perbaji
846,846/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105787/empty,Gunanta Ras,Perbaji
847,847/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105788/empty,Juma Gugung,Perbaji
848,848/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105789/empty,Juma Tualah,Sukatendel
849,849/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105790/empty,Juma Bekerah,Sukatendel
850,850/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105791/empty,Taka Empat,Sukatendel
851,851/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105792/empty,Ola Kisat,Sukatendel
852,852/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105794/empty,Juma Saburak,Sukatendel
853,853/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105795/empty,Erkaliaga,Sukatendel
854,854/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105796/empty,Pandaken,Sukatendel
855,855/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105797/empty,Sada Nioga,Sukatendel
856,856/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105798/empty,Lau Bentayan,Sukatendel
857,857/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105799/empty,Jalontih,Sukatendel
858,858/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105801/empty,Arih Ersada,Sukatendel
859,859/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105802/empty,Sikuning - Kuningan,Sukatendel
860,860/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105803/empty,Juma Kenjahe I,Jandimeriah
861,861/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105804/empty,Juma Gerat Mbergo,Jandimeriah
862,862/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105805/empty,Juma Buah,Jandimeriah
863,863/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105807/empty,Juma Bangun Mulia II,Jandimeriah
864,864/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105808/empty,Juma Cingkam,Jandimeriah
865,865/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105809/empty,Juma Kenjahe III,Jandimeriah
866,866/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105810/empty,Juma Kenjahe II,Jandimeriah
867,867/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105811/empty,Juma Mbetong,Jandimeriah
868,868/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105812/empty,Bangun Mulia I,Jandimeriah
869,869/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105814/empty,Juma Kenjahe IV,Jandimeriah
870,870/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105815/empty,Terong Peren I,Jandimeriah
871,871/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105816/empty,Terong Peren II,Jandimeriah
872,872/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105817/empty,Bangun Mulia III,Jandimeriah
873,873/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105818/empty,Sapolentik,Tiganderket
874,874/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105819/empty,Lau Mangkok,Tiganderket
875,875/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105821/empty,Juma Mbelang,Tiganderket
876,876/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105822/empty,Juma Kepoh,Tiganderket
877,877/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105823/empty,Lau Tambak Saribu,Tiganderket
878,878/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105824/empty,Juma Ciger,Tiganderket
879,879/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105825/empty,Juma Nangka,Tiganderket
880,880/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105827/empty,Buah Periran,Tiganderket
881,881/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105828/empty,Lau Banban,Tiganderket
882,882/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105829/empty,Juma Kenjulu,Tiganderket
883,883/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105830/empty,Juma Semebok,Tiganderket
884,884/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105831/empty,Lau Tengguli,Tiganderket
885,885/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105833/empty,Lau Jering,Narigunung I
886,886/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105834/empty,Juma Pasar,Narigunung I
887,887/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105835/empty,Dalan Tengah,Narigunung I
888,888/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105836/empty,Lau Kormak,Narigunung I
889,889/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105837/empty,Durin Sirulo,Narigunung I
890,890/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105839/empty,Uruk Pelangkah,Narigunung I
891,891/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105840/empty,Tanji Gugung,Penampen
892,892/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105841/empty,Uruk Meganjang,Penampen
893,893/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105842/empty,Lau Jering,Penampen
894,894/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105843/empty,Uruk Berteng,Penampen
895,895/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105845/empty,Juma Kenjulu,Penampen
896,896/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105846/empty,Sari Lumut,Penampen
897,897/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105847/empty,Uruk Gedang,Penampen
898,898/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105848/empty,Romance,Penampen
899,899/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105849/empty,Ola Kisat,Gunung Merlawan
900,900/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105851/empty,Arih Ersada,Gunung Merlawan
